unique_id,review_country,review_title,review_text
FRESH-Soy Face Cleanser,Malaysia,Love it,"As far as I have been using this product, I have no complaints. It does what it is supposed to do and rinses off pretty well. Although it is on the pricey side, I still love most of Fresh products. "
FRESH-Soy Face Cleanser,Malaysia,good basic cleanser ,"Good all rounder if you need just a basic cleanser for your skincare routine. I love that it’s very gentle and doesn’t make me feel like my skin is tight. Only con for me is the price, but other than that is all good ✔️"
FRESH-Soy Face Cleanser,Malaysia,i guess i’m a soy girl now,"i've been trying a couple of cleansers and i  always come back to this. it's simple, easy, fluff and fuss free. i feel clean, it didn't broke me out and the smell isn't offensive. honestly what more can i ask for in a cleanser? i doubt i'll try anything else. i’m basic"
FRESH-Soy Face Cleanser,Australia,This is amazing!!! ,I have sensitive oily combination skin and I am loving how this cleanser is making my skin feel. I initially got it as a sample and then purchased as soon as I saw how much my skin was loving this product! I have noticed my skin becoming more hydrated and supple. It also washes off makeup quite well especially when you have heavy makeup on. 
FRESH-Soy Face Cleanser,Malaysia,simple and easy,"i’ve been trying a couple of cleansers and i always come back to this. it’s simple, easy, fluff and fuss free. i feel clean, it didn’t broke me out and the smell isn’t offensive. honestly what more can i ask for in a cleanser? i doubt i’ll try anything else."
FRESH-Soy Face Cleanser,Australia,love it,This cleanser is so gentle on the skin yet powerful enough to remove my makeup. it doesn't irritate the eyes and smells fresh. You only need a little bit so it fits a long way. 
FRESH-Soy Face Cleanser,USA,Worse cleanser,"Worse cleanser, I don’t use too much makeup just mascar and concealer and didn’t take any of my concealer off, this cleanser make my face feel dirty after the first use, if you want something good, youth to the people has the best cleanse"
FRESH-Soy Face Cleanser,Malaysia,love it,"Buy it for my teenage daughter. The salesperson recommend this product because she said it perfect for young skin and plus my daughter have a lot of breakout. Now, after the trying the first small tube, her skin definitely improve and glows.. will continue to use it.. just that the price is quite high.. well have to buy it when it on sale then.."
FRESH-Soy Face Cleanser,Canada,Love it!,"I love this cleanser, it has a lovely smell (very subtle) and my face feels very clean afterwards. It's also great at removing mascara and you just need a small amount. I purchased it many times!"
FRESH-Soy Face Cleanser,Australia,most gentle cleanser,"The most gentle cleanser I ever had. It keeps my skin soft and hydrated. It’s a bit expensive, so I mostly use it when my skin is irritated or need to relax. Removes eye makeup easily however double cleansing is needed for face."
FRESH-Soy Face Cleanser,Australia,ms,"a nice cleanser that feels quite luxurious and smells amazing, that also does the job, however it is a little expensive, there are better alternatives out there, won’t be repurchasing "
FRESH-Soy Face Cleanser,Australia,The best for sensitive skin,"The best cleanser for sensitive skin. I have very dry sensitive skin, but it also gets clogged with the amount of moisturiser I need to use. This cleanser cleanses so well but doesn't dry me out or irritate my skin."
FRESH-Soy Face Cleanser,Australia,The best for sensitive skin,"The best cleanser for sensitive skin. I have very dry sensitive skin, but it also gets clogged with the amount of moisturiser I need to use. This cleanser cleanses so well but doesn't dry me out or irritate my skin."
FRESH-Soy Face Cleanser,Malaysia,Works beyond my expectation,"As far as i love natural & organic products, Fresh Soy cleanser works beyond my expectation especially when it can deeply cleans & removes makeup. No second thoughts of paying 180 bucks for a 2 in 1 cleanser. best part is my boyf got influenced and currently be his fav cleanser! sis proud <3"
FRESH-Soy Face Cleanser,Canada,Made my skin red after use,"I didn't like this product, but I know a lot of people like this product so it might just not have agreed with my skin. I have acne-prone skin, which is currently dehydrated (oily T-zone but otherwise normal). After using this, my skin was RED, which I find unusual because most cleansers don't do that to me. I thought this was a gentle cleanser too, which is why I tried it. I prefer the Inkey List's fulvic acid cleanser (doesn't irritate my skin)."
FRESH-Soy Face Cleanser,Australia,Always come back to this,"I have used this for almost 10 years. I was on holidays in the States and wanted to try a new skin care range and came across Fresh. When I came back and before Sephora came to Australia, I managed to stock up on the Fresh range from family and friends who travelled there and were nice enough to bring me back what I needed. The Soy Cleanser is very gentle and doesn't make your skin dry. As I've gotten older, I've tried other  skin care range (as I want something anti-aging) but I seem to come back to Fresh. With the Soy Cleanser, it doesn't strip off everything on your skin that leaves that tight, dry feeling. It's not cheap nor is it expensive either. It doesn't foam up fully but when you lather it a bit and wash your face, I find it amazing. I find it's true what people say, it does last awhile as a little goes a long way. "
FRESH-Soy Face Cleanser,Australia,absolute favourite cleanser,"Best cleanser I've tried, it gets all of my makeup off including heavy eye makeup. It is eye sensitive, minimal perfume/scent. Have repurchased multiple times"
FRESH-Soy Face Cleanser,Singapore,Fresh Soy face Cleanser,"Fresh Soy face Cleanser. I heard so many reviews about this cleanser, So i decided to give it a try, and i didn’t disappoint me and makes my skin feel super clean and smooth after washing. Recommend."
FRESH-Soy Face Cleanser,Australia,Must have,"I started with the smalled tube but then brought the full bottle. It is perfect on my acne prone, oily skin. Really helps balance it out. I use it nightly. Not the best for removing eye makeup, start with removing makeup with another product but followup with this for a really clean skin. This helped reduce my acne. "
FRESH-Soy Face Cleanser,Malaysia,Not so impressive ,"This product was fine in the beginning, got some differences, but after some time I didn’t see any difference anymore, not really a wow product, its give little dryness for my skin, overall not so well worked on me."
FRESH-Soy Face Cleanser,Singapore,my always go to cleanser!,It is fresh on my skin (as the brand says..) and removes light makeup. it doesn't dry up the skin nor leaves any uncomfortable feeling after cleansing.
FRESH-Soy Face Cleanser,Malaysia,Fav! ,"Love how gentle and refreshing this cleanser is! Does the job in removing light makeup and the refreshing cucumber scent is a plus point. 











"
FRESH-Soy Face Cleanser,Australia,best cleanser in the world ,"I’m lost for words for how much I love love LOVE this cleanser if you haven’t tried it out already this is your sign to go and buy it right now🥰🥰🥰 🥰🥰🥰

"
FRESH-Soy Face Cleanser,Singapore,the classic,This is the classic cleanser everyone knows. Works well on all skin types. This is a repurchase. Great of all ages as well. Recommend for new and old skincare product users 
FRESH-Soy Face Cleanser,Singapore,nice cleanser ,"It’s gentle, and leaves your face feeling soft and clean after. It doesn’t have that very dry, squeaky-clean feeling after I wash it off. Smells like cucumber "
FRESH-Soy Face Cleanser,Singapore,Amazing,Best cleanser for my sensitive skin. Have used this for years. It’s gentle and it cleans the face well. Definitely doesn’t cause any breakouts and it’s also hydrating enough. 
FRESH-Soy Face Cleanser,Singapore,Amazing,Best cleanser for my sensitive skin. Have used this for years. It’s gentle and it cleans the face well. Definitely doesn’t cause any breakouts and it’s also hydrating enough. 
FRESH-Soy Face Cleanser,Singapore,best cleanser,"Very pricey, but best cleanser so far out of all that I’ve tried. I like to go around trying other cleansers hoping to replace this to save some money but I find myself always going back to this. It’s just so great. "
FRESH-Soy Face Cleanser,Singapore,Fresh Soy Face Cleanser,"Super love this cleanser with a pH balance, makes my skin so soft and tighten the pores, the best things is it's suitable for sensitive or acne skin too. love the scent and how it calms my mind while cleaning my face. would recommend to my family and friends and continue to purchase."
FRESH-Soy Face Cleanser,Malaysia,okey,"i love this product , It leaves the face feeling clean and it smells good. but maybe it not working on my skin,, will try another product 
"
FRESH-Soy Face Cleanser,USA,FRESH Soy Face Cleanser - 150ml,"I love this cleanser!  I use a small amount, like the size of a pea and I rub in it in hands before applying it to my face.  It cleans really well without striping moisture from my skin like how some cleansers do.  Would highly recommend!"
FRESH-Soy Face Cleanser,USA,Follow the detection is the key!!!,"I hate it the first time using it. But I always like to give thing a second chance. I followed the detection, then I was  in love with it! Now It’s my all time #1 favorite face cleanser and I always get the jumbo size ❤️❤️❤️ Fowler the"
FRESH-Soy Face Cleanser,Singapore,not suitable for my skin type,it has a soy fragrant which i dont mind. it didnt work for my skin type (combi-dry) however works for my partner’s (oily-acne) very well! i ended up having dry patches for DAYS :((( will be giving it away to my partner since it suits him more
FRESH-Soy Face Cleanser,Australia,best cleanser I’ve ever used ,"It’s such a gentle cleanser for my sensitive skin. I’ve never had such a clear hydrated skin with other cleansers before. It melts all of your makeup away, I usually do it twice just to make sure the makeup is off and then use the kombucha cleansing treatment to make sure everything is off and then use my normal routine. It’s so good and smells amazing I’m in love. I ended up getting the giant bottle because I use this every single day!"
FRESH-Soy Face Cleanser,Canada,Wouldn’t recommend !,I’ve used many cleansers and by far this is the lowest one on my list. I’m a combination of oily and dry skin but more on dry side but this cleanser made my skin super dry and was not able to take the basic makeup off. I still have tatcha and khiels on the top of my list.
FRESH-Soy Face Cleanser,Singapore,Simple and easy to use,"Sinple and easy-to-use cleanser. The gel consistency makes it fuss-free, and it cleanses thoroughly without making the skin feels too dry and stripped of moisture."
FRESH-Soy Face Cleanser,Malaysia,Great cleanser ,This is my third one already. I have tried many other cleansers and this is definitely the best. Light gel texture and smells great. Skin feels nice and clean after using 
FRESH-Soy Face Cleanser,Australia,Savior for dry skin ,"I’ve struggled for years to find my holy grail cleanser and this is it! I have dry skin and everything use to strip my skin. This leaves me feeling hydrated, plump and smells like a spa treatment. Couldn’t recommend more"
FRESH-Soy Face Cleanser,USA,A must-have!,"This is an amazing product. I have oily and acne probe skin and this has been a great addition to my skin care routine. I used to think that using harsh cleansers were the best, but that's a lie. A gentle cleaner like this is amazing for my skin. It doesn't leave my skin dry and it cleans very well. I love it and I will keep buying. The smell is great as well."
FRESH-Soy Face Cleanser,Australia,Good,This is a pretty good cleanser. It’s not overly drying but if I use it every day it can leave my skin feeling slightly tight. It’s got a light cucumber scent. It leaves your skin feeling nice and clean. 
FRESH-Soy Face Cleanser,Malaysia,Smooth like smoothie,This cleanser makes my skin so smooth and clean after using it. Very gentle on the face and does not break me out despite of the sweet scent from the cleanser (i have sensitive skin). But sadly it makes my eyes dry soooo bad that i had to stop using it. 
FRESH-Soy Face Cleanser,Singapore,Weird smell and dries my skin,Giving this a 3-stars because it has a weird smell and dries my skin. Everyone seems to be giving it 5-stars. But this product is not so suitable for me. The gel texture on the other hand is nice though. I’ll try to see if I can return the product for a full refund. Luckily I bought the 50ml size. 
FRESH-Soy Face Cleanser,Canada,FRESH Soy Face Cleanser - 150ml,Absolutely love! My all time favourite cleanser. Very gentle and no harsh fragrances. Does not leave your skin feeling tight.
FRESH-Soy Face Cleanser,Australia,Returned item,"Didnt try it, returned it, dont remember why, I think it was due to it being scented. Utube Influencers say not to use scented stuff on your face as it causes sensitivity in the future. This still showed in my account as pending a review so here it is."
FRESH-Soy Face Cleanser,Singapore,my all time favourite cleanser ,"This cleanser is perfect. It doesn’t irritate my eyes, removes makeup, smells good and the texture is so easy to use. Doesn’t leave my skin feeling dry after either. I have repurchased this umpteen times."
FRESH-Soy Face Cleanser,Malaysia,Gentle on the skin,This is an amazing cleanser if you're looking for one that is gentle on the skin. The is a very mild scent to it (which I love) and it cleans without stripping off the oils on the skin. Would highly recommend getting it during the Sale. 
FRESH-Soy Face Cleanser,Canada,Smells like pickles but works well,"I've been using this product for the past couple of weeks, and I believe its really helped my skin look super healthy and glowy and I love how it makes my skin look and feel- however, the only downside is as soon as I started using it I noticed it smelled like pickles which was super weird- it doesn't leave my skin smelling like pickles, and it works really well on my skin (I have combination skin and get the occasional breakout fiesta), so I'm definitely going to keep using it- however if you are sensitive to smell I wouldn't recommend this product."
FRESH-Soy Face Cleanser,Singapore,gentle and effective,"Heard so many reviews about this so decided to finally give it a try, and it didn’t disappoint! Love how gentle it is on my skin and makes my skin feel super clean after washing. "
FRESH-Soy Face Cleanser,Singapore,Soy Face Cleanser,"Yup!! like everyone elses recommendations, this cleanser is one of a kind. you can tell the gentleness of this product as you apply it. 😀 will continue using this cleanser 👍🏼"
FRESH-Soy Face Cleanser,Australia,great everyday cleanser,I love this as a gentle everyday cleanser. I haven't tried it to remove makeup (i usually use micellar water as my first step to remove makeup) but it certainly makes my face feel clean and refreshed after. Great product and not too hard on the pocket either. Good value for your buck 
FRESH-Soy Face Cleanser,Singapore,FRESH Soy Face Cleanser,Got this for free in the birthday pack. It cleanses the face rather well. Just need a little of it. Overall is good experience but don't really think it's special enough for me to pay this amount for it as I've already had my favourite cleansers.
FRESH-Soy Face Cleanser,USA,Cleared up my College Breakouts!,"College can be stressful, and it causes random acne breakouts here and there! But ever since I have been using this face wash, I’ve experienced minimal break outs and have had soft and glowing skin!
This is literally a life saver!"
FRESH-Soy Face Cleanser,Singapore,Feel moist ,The price is a bit high but it gives a very moist feeling. My face does not feel dry after the wash. I like it the fact that it can be used to remove light makeup or sun block lotion
FRESH-Soy Face Cleanser,Singapore,"Re purchase, love the product","My second time buying this. 

Love the way it cleans my skin, and feel so soft after wash. The smell is very gentle. The size is good for travel. Also a great choice for gift."
FRESH-Soy Face Cleanser,Australia,super gentle,"I have very dry sensitive skin with eczema. I have been using this face wash for the past 2 years. Super gentle, even with flare ups and removing eye makeup "
FRESH-Soy Face Cleanser,Singapore,Gentle,Great gentle cleanser for double clensing at night. Doesn't leave my skin feeling tight and is gentle around the eyes. Fragrance is abit stong so it could be off putting for some
FRESH-Soy Face Cleanser,Malaysia,loveee this ,"i used to stop wearing this one since i felt like it didnt do much to my skin, but i started to use this one again, and i fall in love with it againnnn "
FRESH-Soy Face Cleanser,Malaysia,Miss,"As always, fresh product really suit my skin. Im shocked how soft my skin after using this cleanser. My holy grail cleanser. A bit expensive for me. 😅😅😅"
FRESH-Soy Face Cleanser,Malaysia,favourite cleanser ,I've tried different cleansers but I always go back to this eventually. I like that the scent is light and how it removes my makeup effectively so I don't have to use much makeup remover. Props to the sephora employee who recommended this cleanser many years ago!
FRESH-Soy Face Cleanser,Malaysia,Pleasant Smell,"I start with tester packet from Sephora, after 3 days using it my skin feel comfortable after cleansing routine, and its had cucumber scent too. I had enjoyed using this cleanser. Loved!"
FRESH-Soy Face Cleanser,Malaysia,nice cleanser,"very nice cleanser that can remove makeup, sunscreen together. A nice texture n smell make the skin feel refreshing n clean. Will keep buying again after i finish the current 1."
FRESH-Soy Face Cleanser,Singapore,Nothing wrong except the price,"This is the third one I've used, and it's really gentle and easy to use.  The texture is watery and gel-like, and it is difficult to foam.  It was very clean after washing, although there was no foam in the texture, and there was no feeling of dryness and tightness after washing, but after wiping the lotion with a cotton pad it would be very clean.  A little fresh cucumber smell, which is also my favorite place."
FRESH-Soy Face Cleanser,Singapore,3rd purchase! ,This is definitely my go to when I needed a facial wash / makeup remover. It very mild and at the same time make my skin feels fresh and clean. I have combination skin and sensitive skin. Will definitely recommend! 
FRESH-Soy Face Cleanser,Malaysia,sensitive skin friendly,"looove this for my sensitive acne prone skin!! does not feel drying and helped to soothe skin. it also has a nice cucumber scent. doesnt feel tight and will repurchase this over and over again
"
FRESH-Soy Face Cleanser,Singapore,Great,this didnt really last me super long because i use it everyday. it is pricey and i will not recommend if u are on a budget but it is a really good facial cleanser. it cleans gently and removes makeup effectively
FRESH-Soy Face Cleanser,New Zealand,soy cleanser,I have really enjoyed this cleanser . it's very gentle and not drying which is just what I need. not amazing at taking make up off but that's typical with this style of cleanser 
FRESH-Soy Face Cleanser,Australia,Great cleanser,"This is a great cleanser that's gentle enough to be used morning and evening. It leaves skin feeling cleansed without drying. Not sure about it removing makeup as I usually double cleanse and use an oil based makeup remover before cleansing. But overall love this, will repurchase!"
FRESH-Soy Face Cleanser,Australia,Love this cleanser ,"I’ve been using this for about 18 months or so as my 2nd cleanse. I used multiple minis, finally bit the bullet and bought the full size. It lasts forever, as you really only need the tiniest amount, about half the size of a 5c piece for face and neck. It has a nice “slip” feel to it, meaning you don’t have to rub at your skin to get the first cleanse remnants off. My skin is oily, FYI. I do not find this cleanser drying at all. And there is a slight scent which I find pleasant and describe as fresh/cucumber/grassy. "
FRESH-Soy Face Cleanser,Australia,Buy it ,"Yeah this is honestly the best, I don't do skin care but I chuck this in the shower and use it daily on my face and it makes a difference. Actually worth the money "
FRESH-Soy Face Cleanser,Malaysia,not doing much,"Well, I’m not sure how i feel about this. It does nothing amazing for my skin other than just cleaning it. Not foamy, which i prefer. Scent is very mild. The first few time using, it dries out my skin, making it feels tight and stripped, but after a month, my skin kinda adapt with it. "
FRESH-Soy Face Cleanser,Singapore,hyped!,"I wonder what is the hype for this face cleanser. I found it so average and nominal and don’t understand why it is priced so high. On top if that it gives a weird smell (like egg) when I rub it on my skin. Being a vegetarian always, i find it repealing. Highly recommend buying smaller size so that you find whether it suits you before buying the large one. I am just hoping that it runs out soon so that I can switch to another cleanser. "
FRESH-Soy Face Cleanser,Malaysia,Staple ,Loving this after trying on 2nd bottle. It doesn’t produce much bubble or milky effect. It’s doesn’t have strong scent . It’s clean well as 2nd facial cleanser . 
FRESH-Soy Face Cleanser,Singapore,My all time favorite cleanser,"This is my all time favorite cleanser! I love it cause it's Very gentle, very mild. There's basically no soap, no bubbles forming. So it won't dry up your skin. The only down side of it is, it doesn't clean very thoroughly. I think it mentioned it can clean away make-up, but I tried and there's still makeup left on my skin. So I usually use this in the morning :)"
FRESH-Soy Face Cleanser,Malaysia,Mrs,"Work on my skin, make my skin clean and smooth. Easy to use, worth buying. Highly recomended?"
FRESH-Soy Face Cleanser,USA,"OK cleanser,  bad strong smell","I'm 50/50 on this one. I think it works ok and it's gentle on my face which is nice. I don't like the smell at all though. I was expecting a subtle/natural smell, but it has a weird strong plastic smell? And although it does feel gentle, I don't feel like it's really working to get everything off my face. It just feels like it glides around my skin like a gel. Might finish the bottle but probably won't buy again..."
FRESH-Soy Face Cleanser,Singapore,The best,Cleansers are not supposed to make your skin feel tight after washing.. And this did just that! Its very mild and I have been using it like forever.. from single to married and now with a child. Its not harsh but it cleanses the face well with just a bit. I have dry cheeks and oily t-zone 
FRESH-Soy Face Cleanser,USA,LOVE,Absolutely worth it in my opinion. Everything irritates my skin or causes breakouts except this and the CeraVe hydrating facial cleanser.
FRESH-Soy Face Cleanser,USA,FRESH Soy Face Cleanser - 150ml,Didn’t like the smell or texture didn’t notice any hydration
FRESH-Soy Face Cleanser,USA,Good cleanser,"It’s good cleanser,doesn’t trigger acne and doesn’t dry skin also after use.but due to price I would not give it 5 star!"
FRESH-Soy Face Cleanser,Australia,great for winter,This is a great face wash specially in the winter when I need an extra gentle cleanser. It’s not great removing mascara unless I pre remove it with a face balm. However it’s gentle with my skin and doesn’t leave it feeling tight and dry
FRESH-Soy Face Cleanser,Australia,love!,"I have to say, this is the perfect cleanser for me, it leaves my skin feeling clean but not “stripped”. I would definitely recommend this product! Particularly if you have sensitive skin!"
FRESH-Soy Face Cleanser,Australia,DR,Best cleanser for oily skin. Very gentle
FRESH-Soy Face Cleanser,USA,Has been the best during pregnancy!,My skin has been horrible during my pregnancy (full-blown acne) and I have been using this face wash for the past week. My skin looks better than it has looked in months and I have barely had any new breakouts. I also love that it takes off eye makeup as well. I will definitely repurchase
FRESH-Soy Face Cleanser,USA,My new #1 face wash,Helped my dry skin stay hydrated and did wonders clearing up stubborn acne. This is my go to face wash from now on.
FRESH-Soy Face Cleanser,New Zealand,good ,it is such a nice smooth clear smell nice cleanser I just like the feeling of it. it would not remove make up so I use it as a second cleanse. I think that Fredh products are nice but extremely overpriced for what it is.  I bought small version of it
THE ORDINARY-Squalane Cleanser,Australia,Squalane Cleanser ,"I absolutely love this cleanser, it clears up acne and small bumps and is very soothing for the skin. Although it can take a while for the product to heat up since it’s an oil but otherwise it’s an amazing product! "
THE ORDINARY-Squalane Cleanser,Philippines,Great cleanser! ,"first use and I'm in love! this cleanser does not make my skin feel tight at all, not stripping, and my face glows after using it. I will still test if this can be part of my double cleanse routine at night, but after trying it I think this is great as a morning cleanser. "
THE ORDINARY-Squalane Cleanser,Australia,cleanser,Very thick but feels good on the skin.                             Does help remove make up and make you feel very refreshed.                                                                           
THE ORDINARY-Squalane Cleanser,Australia,amazing ,The ordinary cleanser is amazing I have already noticed improvement to my acne as well as my acne scarring I would definatly recommend and it is also affordable.
THE ORDINARY-Squalane Cleanser,Australia,Ms,My skin has never been better since using this cleanser- great for my oily skin! 
THE ORDINARY-Squalane Cleanser,Canada,The Ordinary Squalane Cleanser - 50ml,I use this product before a water-based cleanser to remove sunscreen and/or makeup. It does a good job of removing these products. It does leave my skin a little oily even after the water-based cleanser though.
THE ORDINARY-Squalane Cleanser,New Zealand,love this ,"Love this cleanser , glides on make my face feel hydrated with a glow … not to expensive. I’m quite fussy with cleansers but I think I will continue to buy this one "
THE ORDINARY-Squalane Cleanser,Canada,The Ordinary Squalane Cleanser - 150ml,Not worth it. I always have to double cleanse when I use this product.
THE ORDINARY-Squalane Cleanser,Singapore,Ms ,This is one of the most easiest and fastest cleanser I have used to remove make up and dirt. It works really well on my skin and does not make it feel dry after washing. 
THE ORDINARY-Squalane Cleanser,Australia,Holy Grail first cleanser,"I've purchased The Ordinary Squalane Cleanser multiple times and it is my holy grail cleanser. No fragrance, great for sensitive skin and it turns into an oil once you work it in. Great for getting makeup off. I always recommend this cleanser and will continue to purchase. "
THE ORDINARY-Squalane Cleanser,Australia,surprisingly great!,"I really wasn't expecting to love this product, I thought it would be average but it's a fantastic ,great quality cleanser. Nice and rich and just melts make up right off. Feels luxurious but no scent. Highly recommend it!"
THE ORDINARY-Squalane Cleanser,Canada,The Ordinary Squalane Cleanser - 150ml,"This cleanser is so great, melts your makeup right off."
THE ORDINARY-Squalane Cleanser,USA,Must have !,"I love this product, this makes me not lazy to remove my make up like before lol, I wear Estee lauder double wear, so it takes time to complete remove and after going out and being tired there's nothing faster than this, also did not make me break out since have sensitive skin."
THE ORDINARY-Squalane Cleanser,Australia,cleanser ,"Hated the texture it turns into a strange oil but it’s not like other oil based ones I’ve tried! It weirdly doesn’t spread well at all being an oil type cleanser, doesn’t really clean your face at all, wouldn’t recommend and wouldn’t use it again."
THE ORDINARY-Squalane Cleanser,Singapore,Squalene Cleanser,An effective oil based cleanser. Does help remove the makeup and dirt off the face. It is pretty light on the face when applying. Super easy to apply and remove and does leave the face feeling fresh and less greasy. 
THE ORDINARY-Squalane Cleanser,Australia,Best cleanser ,"For my mature rosacea suffering sensitive skin this is the best cleanser. It’s silky and smooth, it moves gently over my skin and then rinses easily off leaving my feeling clean and does not leave my skin stripped/dry."
THE ORDINARY-Squalane Cleanser,Canada,Amazing oil cleanser!,I’ve really fallen in love with this cleanser! It removes all my make up no problem and rinses really easily. I also love the feeling of it becoming silkier as it warms up on my skin. Super gentle and it’s going to be great for my skin in the winter!
THE ORDINARY-Squalane Cleanser,Canada,🤷‍♀️ wouldn't recommend for makeup wearers,"It didn't di much for me, while the silky texture feels great, I can get over the slight smell it has and I didn't feel it did much in terms of breaking down spf or excess sebum in my skin, I also felt that it left a weird layer on my skin. I tried it because it was affordable but definitely nit as effect as other pre cleans products."
THE ORDINARY-Squalane Cleanser,Canada,A must have in skincare,This has been my 3rd time purchasing this. I use it every night before I use a cleanser to remove all my makeup. I use it all over my eyes also and it does not irritate or burn. Will continue to buy this.
THE ORDINARY-Squalane Cleanser,Singapore,omg best oil cleanser,I bought this as an oil cleanser as the first cleanse for double cleansing. The best oil cleanser for the price I've used.
THE ORDINARY-Squalane Cleanser,USA,gets the job done for an affordable price,"I don't demand much from my cleansers. I just don't want them to make my face feel stripped and I want them to rinse off cleanly. I've been using this as my night cleanser, and this works great to get the day off without being stripping at all and without me feeling like I have to rinse a thousand times to be free of residue. Bonus: it plays nicely with my silicone electronic brush, and is easy to wash off of it. On the down side, I do feel like I need to use quite a bit of product as it doesn't seem to spread very well. I don't tend to wear much makeup, but when I do I have to double cleanse as this takes quite a bit of time to get rid of any makeup despite it saying ""makeup remover"" right on the bottle."
THE ORDINARY-Squalane Cleanser,Canada,You need this,"I can not recommend this product enough!!
This mask has helped my acne so much. 
I recommend this to everyone who struggles with acne. Love this product"
THE ORDINARY-Squalane Cleanser,New Zealand,beautiful cleanser,amazing products so glad I made the switch my face isn't red or red spots. my face looks refreshed and cleans and glowing definitely will be repurchasing again 
THE ORDINARY-Squalane Cleanser,Canada,The Ordinary Squalane Cleanser - 150ml,I heard it’s best to take your makeup off with an oil based remover. And I found this cheap one and love it so much. You don’t need to much and your makeup melts right off
THE ORDINARY-Squalane Cleanser,Canada,Great Makeup Remover,"Great for removing makeup, but I'd recommend using a different cleanser to get that ""clean skin"" feeling."
THE ORDINARY-Squalane Cleanser,Canada,Favourite oil cleanser!,After using this product for a few weeks I am in love! I use this as my first step in a double cleanse and my skin feels great. I have used so many cleansing balms and this one does the job for such a good price. My skin does not feel oily afterwards and it removes all of my makeup. I have already purchased a back up!
THE ORDINARY-Squalane Cleanser,USA,The Ordinary Squalane Cleanser - 150ml,"The weirdest cleanser I’ve ever tried. The texture was unusual, but most notable was that it is the only cleanser I’ve ever used that made my vision cloudy! I used it twice, and it was so bothersome trying to clear my eyes up after washing my face that I threw it right in the trash."
THE ORDINARY-Squalane Cleanser,Canada,The Ordinary Squalane Cleanser - 150ml,Was not my favourite of their products. It cleaned well enough just was hard on my eyes even after rinsing it off.
THE ORDINARY-Squalane Cleanser,Canada,It’s ok,"It’s a decent basic cleanser, I don’t wear makeup so I can’t say how good of a makeup remover it is but I do have to use a lot of product to get my waterproof mineral spf off, even in the shower. Would probably be good for someone who wants a simple routine, but as someone who has acne I can’t see myself using this as my one and only cleanser. Definitely a first cleanse only for me."
